gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4520400316,1,18,2,0,5,4,6,1,1,0,0,16610,7.0,17963,263,40,828,-804,26.3,1661.0,101,4,1,4,5,3,0,0,0,0,15782,7.2,18767,243,64,-828,804,24.3,1578.2
4524014762,0,19,4,0,1,6,2,0,0,0,0,14307,6.4,16295,211,44,-3418,-3733,21.1,1430.7,17,3,1,6,1,5,2,1,1,0,17725,7.4,20028,234,72,3418,3733,23.4,1772.5
4482132906,1,17,5,1,9,3,7,0,0,0,0,16646,7.0,18209,236,32,2522,2156,23.6,1664.6,21,5,0,3,9,3,1,1,0,0,14124,6.6,16053,210,43,-2522,-2156,21.0,1412.4
4520518114,0,18,0,0,4,10,8,1,0,1,0,15316,6.4,17001,215,52,-2882,-1423,21.5,1531.6,14,6,1,10,4,14,1,1,0,0,18198,6.8,18424,218,44,2882,1423,21.8,1819.8
4511949314,1,5,1,0,4,8,5,0,0,0,0,14834,6.6,16539,191,52,-2714,-427,19.1,1483.4,18,0,1,8,4,11,1,0,1,0,17548,6.8,16966,198,51,2714,427,19.8,1754.8
4508820253,1,16,3,1,6,4,2,1,1,0,0,16027,7.0,18775,231,52,276,-106,23.1,1602.7,13,0,0,4,6,4,0,0,0,0,15751,7.2,18881,239,56,-276,106,23.9,1575.1
4456615224,0,16,3,0,3,5,2,0,0,0,0,15631,7.2,18436,252,53,-704,-1028,25.2,1563.1,16,1,1,5,3,4,1,1,0,0,16335,7.4,19464,229,72,704,1028,22.9,1633.5
4422263673,0,11,3,1,4,9,4,1,1,0,0,15114,6.8,16890,193,56,-1210,-2064,19.3,1511.4,17,3,0,9,4,4,0,0,0,0,16324,7.2,18954,213,52,1210,2064,21.3,1632.4
4520495529,1,15,5,1,6,3,5,2,1,1,0,16929,7.4,19425,263,54,1101,1147,26.3,1692.9,80,4,0,3,6,3,0,0,0,0,15828,7.2,18278,242,49,-1101,-1147,24.2,1582.8
4517796937,1,13,7,1,10,9,12,1,1,0,0,17828,7.0,18635,184,59,371,514,18.4,1782.8,16,2,0,9,10,9,1,0,1,0,17457,7.0,18121,219,35,-371,-514,21.9,1745.7
4521686224,0,145,2,0,2,6,1,0,0,0,0,14062,6.8,17156,219,44,-2226,-2642,21.9,1406.2,14,5,1,6,2,2,2,1,1,0,16288,7.4,19798,238,59,2226,2642,23.8,1628.8
4520004131,1,14,4,1,5,5,4,1,1,0,0,15885,6.6,16411,213,54,-508,-1263,21.3,1588.5,35,1,0,5,5,5,0,0,0,0,16393,7.0,17674,235,46,508,1263,23.5,1639.3
4523884002,0,17,0,0,1,7,2,0,0,0,0,13976,6.6,16595,211,48,-2971,-1923,21.1,1397.6,138,1,1,7,1,7,1,1,0,0,16947,7.2,18518,231,59,2971,1923,23.1,1694.7
4524469798,1,46,3,0,8,6,14,0,0,0,0,16898,7.2,18746,213,48,734,1966,21.3,1689.8,13,1,1,6,8,9,0,0,0,0,16164,6.4,16780,209,44,-734,-1966,20.9,1616.4
4522236632,1,18,3,0,5,7,3,1,1,0,0,16535,7.2,19103,206,80,956,2176,20.6,1653.5,16,6,1,7,5,5,0,0,0,0,15579,6.6,16927,197,48,-956,-2176,19.7,1557.9
4523047693,0,17,5,1,7,3,9,0,0,0,0,16847,7.0,17476,223,48,1840,-279,22.3,1684.7,38,3,0,3,7,1,1,1,0,0,15007,6.8,17755,224,51,-1840,279,22.4,1500.7
4511021907,0,38,5,0,4,8,4,0,0,0,0,15937,7.2,18739,219,50,-2138,-990,21.9,1593.7,15,4,1,8,4,13,1,1,0,0,18075,7.2,19729,254,52,2138,990,25.4,1807.5
4451654412,0,14,4,0,1,12,1,0,0,0,0,13453,6.4,15565,215,40,-5403,-4604,21.5,1345.3,25,0,1,12,1,17,1,1,0,0,18856,7.4,20169,232,50,5403,4604,23.2,1885.6
4511234219,0,13,1,0,4,9,8,0,0,0,0,17071,6.8,17610,205,48,-1763,-2184,20.5,1707.1,13,2,1,9,4,10,1,1,0,0,18834,7.4,19794,236,56,1763,2184,23.6,1883.4
4523608047,0,16,1,0,4,7,2,0,0,0,0,16224,7.0,18247,212,64,-294,321,21.2,1622.4,13,4,1,7,4,5,0,0,0,0,16518,7.0,17926,205,40,294,-321,20.5,1651.8
4520980725,1,13,3,1,16,7,26,1,1,0,0,19776,7.0,17806,191,46,2806,-579,19.1,1977.6,11,3,0,7,16,11,0,0,0,0,16970,7.2,18385,197,58,-2806,579,19.7,1697.0
4525247260,1,18,9,1,9,1,13,1,1,0,0,17461,7.2,18412,235,48,3119,896,23.5,1746.1,44,2,0,1,9,1,1,0,1,0,14342,7.0,17516,228,56,-3119,-896,22.8,1434.2
4493967269,0,54,4,0,8,7,9,0,0,0,0,16355,7.0,17876,193,44,-495,934,19.3,1635.5,16,2,1,7,8,7,1,1,0,0,16850,6.6,16942,191,60,495,-934,19.1,1685.0
4523611140,1,15,1,1,7,2,7,2,1,1,0,17325,7.6,20228,238,71,2905,2774,23.8,1732.5,15,0,0,2,7,3,0,0,0,0,14420,6.6,17454,222,52,-2905,-2774,22.2,1442.0
4498878998,1,15,3,1,5,8,9,0,0,0,0,16391,6.8,17744,228,68,-842,-711,22.8,1639.1,22,1,0,8,5,9,1,1,0,0,17233,7.0,18455,239,44,842,711,23.9,1723.3
4524164148,1,14,4,1,4,4,5,1,0,1,1,16938,7.0,18241,213,52,1881,635,21.3,1693.8,61,0,0,4,4,5,0,0,0,0,15057,6.8,17606,224,47,-1881,-635,22.4,1505.7
4524951656,0,14,2,0,4,15,5,0,0,0,0,15316,6.6,15976,184,44,-2883,-3312,18.4,1531.6,18,3,1,15,4,15,1,1,0,0,18199,7.2,19288,194,48,2883,3312,19.4,1819.9
4519000412,0,40,2,0,1,7,0,0,0,0,0,12300,6.0,14201,171,30,-5394,-5037,17.1,1230.0,18,16,1,7,1,8,2,1,1,0,17694,7.2,19238,246,54,5394,5037,24.6,1769.4
4519887278,0,76,1,0,4,11,5,1,0,1,0,15373,6.6,16348,217,47,-4432,-3639,21.7,1537.3,14,2,1,11,4,16,1,1,0,0,19805,7.4,19987,226,80,4432,3639,22.6,1980.5
4516971846,0,15,4,0,1,3,2,0,0,0,0,15196,6.8,17168,262,40,52,-934,26.2,1519.6,15,3,1,3,1,2,1,0,1,0,15144,7.0,18102,246,47,-52,934,24.6,1514.4
4423842693,1,19,5,0,7,6,7,1,0,1,0,17184,6.6,16943,206,43,1835,393,20.6,1718.4,17,1,1,6,7,5,1,1,0,0,15349,6.6,16550,217,47,-1835,-393,21.7,1534.9
4494910229,1,13,2,1,4,6,8,0,0,0,0,16135,6.6,16458,213,52,173,461,21.3,1613.5,18,0,0,6,4,11,1,1,0,0,15962,6.4,15997,196,52,-173,-461,19.6,1596.2
4494910651,0,17,2,0,2,5,1,0,0,0,0,14658,6.6,16832,210,47,-1957,422,21.0,1465.8,18,7,1,5,2,7,1,1,0,1,16615,6.6,16410,209,39,1957,-422,20.9,1661.5
4436906182,1,13,1,1,4,6,5,0,0,0,0,15420,6.8,16822,235,41,-1633,-2918,23.5,1542.0,17,2,0,6,4,5,1,0,1,0,17053,7.4,19740,253,52,1633,2918,25.3,1705.3
4523647103,1,15,2,1,9,6,8,0,0,0,0,18130,7.2,19442,220,53,2635,2531,22.0,1813.0,11,1,0,6,9,4,0,0,0,0,15495,6.6,16911,195,32,-2635,-2531,19.5,1549.5
4492589905,1,48,2,0,1,3,1,1,1,0,0,15119,6.8,18281,249,64,-326,-294,24.9,1511.9,13,0,1,3,1,3,1,0,1,0,15445,7.4,18575,228,53,326,294,22.8,1544.5
4524762045,1,33,0,1,9,1,10,1,1,0,0,17101,7.0,18332,207,42,3157,1899,20.7,1710.1,16,5,0,1,9,0,0,0,0,0,13944,6.4,16433,239,35,-3157,-1899,23.9,1394.4
4500567604,1,16,5,1,5,4,4,0,0,0,0,15832,7.0,17807,225,40,-386,-775,22.5,1583.2,17,2,0,4,5,4,0,0,0,0,16218,7.0,18582,244,66,386,775,24.4,1621.8
4495292630,1,13,4,1,3,7,4,1,0,1,0,15088,6.6,16413,209,44,-1685,-2902,20.9,1508.8,19,4,0,7,3,6,0,0,0,0,16773,7.4,19315,235,55,1685,2902,23.5,1677.3
4502360734,1,14,2,1,3,3,3,0,0,0,0,16213,7.2,18235,247,60,1962,730,24.7,1621.3,15,3,0,3,3,6,1,0,1,0,14251,6.8,17505,212,39,-1962,-730,21.2,1425.1
4511778720,1,16,1,1,8,2,10,1,0,1,0,17300,7.0,19249,223,44,2298,1572,22.3,1730.0,13,1,0,2,8,0,1,1,0,0,15002,7.0,17677,248,64,-2298,-1572,24.8,1500.2
4521806282,1,16,0,1,8,6,4,0,0,0,0,16818,7.0,18842,213,52,588,1104,21.3,1681.8,12,0,0,6,8,7,1,1,0,0,16230,7.0,17738,232,45,-588,-1104,23.2,1623.0
4423897951,0,21,3,1,9,13,13,0,0,0,0,17163,6.6,17099,190,31,-2880,-2174,19.0,1716.3,15,4,0,13,9,11,0,0,0,0,20043,7.0,19273,213,48,2880,2174,21.3,2004.3
4485735117,1,19,6,0,4,5,4,1,0,1,0,15522,7.0,18317,214,63,-1071,-120,21.4,1552.2,30,10,1,5,4,7,1,1,0,0,16593,7.2,18437,246,64,1071,120,24.6,1659.3
4518381780,0,14,1,0,8,10,10,1,1,0,0,16991,7.0,17910,205,44,-1001,-825,20.5,1699.1,15,3,1,10,8,6,0,0,0,0,17992,7.2,18735,225,52,1001,825,22.5,1799.2
4467510669,1,19,4,1,9,7,10,0,0,0,0,17556,7.0,18073,220,41,1253,-235,22.0,1755.6,16,7,0,7,9,4,0,0,0,0,16303,7.0,18308,191,68,-1253,235,19.1,1630.3
4519411417,1,14,1,0,9,6,12,0,0,0,0,17359,7.2,18731,225,34,887,346,22.5,1735.9,14,1,1,6,9,2,0,0,0,0,16472,6.8,18385,237,54,-887,-346,23.7,1647.2
4480113908,0,18,2,1,12,11,10,0,0,0,0,18849,7.2,18593,216,42,702,4,21.6,1884.9,19,3,0,11,12,12,1,1,0,0,18147,7.0,18589,182,54,-702,-4,18.2,1814.7
4500843362,1,14,3,1,4,6,6,0,0,0,0,15260,6.8,17024,201,32,-1443,-1629,20.1,1526.0,16,2,0,6,4,9,1,1,0,0,16703,7.4,18653,212,74,1443,1629,21.2,1670.3
4473499451,1,18,5,1,9,4,10,0,0,0,0,18307,7.2,19026,244,49,3113,2284,24.4,1830.7,17,5,0,4,9,3,1,1,0,0,15194,6.4,16742,213,48,-3113,-2284,21.3,1519.4
4521425528,0,15,3,1,7,11,9,1,1,0,0,15363,6.2,15411,171,52,-2151,-852,17.1,1536.3,16,1,0,11,7,9,0,0,0,0,17514,6.4,16263,199,43,2151,852,19.9,1751.4
4496874595,0,15,1,1,7,9,8,0,0,0,0,17543,7.2,19187,236,47,204,-344,23.6,1754.3,13,4,0,9,7,7,1,1,0,0,17339,7.2,19531,237,43,-204,344,23.7,1733.9
4513961751,1,15,3,1,10,9,14,1,1,0,0,18513,7.0,17991,213,60,710,288,21.3,1851.3,17,1,0,9,10,13,0,0,0,0,17803,6.8,17703,191,56,-710,-288,19.1,1780.3
4522165708,1,14,2,1,6,8,5,0,0,0,0,15913,6.8,16789,197,45,-483,320,19.7,1591.3,16,2,0,8,6,7,1,0,1,0,16396,6.6,16469,187,44,483,-320,18.7,1639.6
4491875550,1,38,1,1,7,5,4,1,1,0,0,16605,7.0,18407,199,61,-643,508,19.9,1660.5,17,3,0,5,7,5,1,0,1,1,17248,6.8,17899,241,46,643,-508,24.1,1724.8
4484202085,0,41,3,1,9,9,13,1,1,0,0,17641,6.8,16803,199,38,436,338,19.9,1764.1,18,5,0,9,9,11,0,0,0,0,17205,6.4,16465,207,33,-436,-338,20.7,1720.5
4477061244,1,13,2,1,9,5,8,0,0,0,0,18564,7.2,19783,212,60,2005,2005,21.2,1856.4,12,1,0,5,9,7,0,0,0,0,16559,7.2,17778,236,44,-2005,-2005,23.6,1655.9
4509467207,1,19,2,0,4,4,3,0,0,0,0,15588,6.8,17603,225,51,192,88,22.5,1558.8,45,4,1,4,4,7,2,1,1,0,15396,6.6,17515,241,46,-192,-88,24.1,1539.6
4463147006,1,18,1,0,4,5,3,1,1,0,0,14722,6.4,16664,187,40,-675,-2016,18.7,1472.2,77,1,1,5,4,5,0,0,0,0,15397,7.2,18680,185,52,675,2016,18.5,1539.7
4448381986,0,18,3,0,7,7,10,0,0,0,0,16531,6.6,16364,202,44,-869,327,20.2,1653.1,29,2,1,7,7,9,1,1,0,1,17400,6.6,16037,219,48,869,-327,21.9,1740.0
4520650822,0,16,3,1,3,3,3,1,1,0,0,15471,7.0,17472,233,56,-390,-502,23.3,1547.1,19,4,0,3,3,5,1,0,1,0,15861,6.8,17974,240,47,390,502,24.0,1586.1
4512033848,1,16,4,1,7,5,7,1,0,1,0,17271,7.0,18144,246,51,2369,2245,24.6,1727.1,20,4,0,5,7,4,1,1,0,0,14902,6.4,15899,190,56,-2369,-2245,19.0,1490.2
4523404428,1,18,2,0,8,2,8,1,1,0,0,17351,7.2,19306,235,55,3251,2936,23.5,1735.1,14,3,1,2,8,1,1,0,1,0,14100,6.6,16370,213,44,-3251,-2936,21.3,1410.0
4468160343,0,20,3,0,2,6,2,1,0,1,0,14869,6.8,17895,238,41,-1642,-703,23.8,1486.9,17,1,1,6,2,8,1,1,0,0,16511,7.2,18598,224,59,1642,703,22.4,1651.1
4517237029,0,19,5,1,6,9,5,0,0,0,0,16534,7.0,17934,231,52,-1256,-844,23.1,1653.4,17,3,0,9,6,9,1,0,1,0,17790,7.2,18778,235,32,1256,844,23.5,1779.0
4423066417,1,11,1,0,6,10,4,1,0,1,0,16226,7.2,18754,221,46,-1613,474,22.1,1622.6,15,1,1,10,6,11,1,1,0,0,17839,7.0,18280,215,46,1613,-474,21.5,1783.9
4458628043,1,16,2,1,6,3,6,1,1,0,0,16847,7.4,19065,220,67,2341,2303,22.0,1684.7,14,4,0,3,6,3,0,0,0,0,14506,6.6,16762,214,38,-2341,-2303,21.4,1450.6
4492021851,1,14,1,0,8,11,9,0,0,0,0,16583,6.4,17229,198,44,-1635,-2200,19.8,1658.3,14,0,1,11,8,7,1,1,0,0,18218,7.2,19429,211,60,1635,2200,21.1,1821.8
4467412400,0,17,1,1,1,3,1,0,0,0,0,15573,7.0,18440,246,70,66,319,24.6,1557.3,130,4,0,3,1,6,2,1,1,0,15507,7.0,18121,233,57,-66,-319,23.3,1550.7
4519181878,1,16,3,1,10,9,6,0,0,0,0,17770,7.4,19036,239,47,995,2657,23.9,1777.0,18,1,0,9,10,8,0,0,0,0,16775,6.6,16379,155,52,-995,-2657,15.5,1677.5
4525006118,0,19,3,0,4,3,4,0,0,0,0,15850,7.2,18831,233,51,1207,1885,23.3,1585.0,16,3,1,3,4,4,1,1,0,0,14643,6.6,16946,229,48,-1207,-1885,22.9,1464.3
4464700538,1,14,3,0,1,4,1,0,0,0,0,13756,6.6,16900,238,36,-3750,-3108,23.8,1375.6,40,3,1,4,1,3,2,1,1,1,17506,7.2,20008,244,64,3750,3108,24.4,1750.6
4442297652,0,11,4,0,5,9,5,0,0,0,0,15192,6.6,16557,198,44,-3240,-2369,19.8,1519.2,22,2,1,9,5,18,0,0,0,0,18432,7.2,18926,252,52,3240,2369,25.2,1843.2
4449732140,1,14,4,1,9,4,11,1,0,1,0,17611,7.2,18414,223,58,1706,1239,22.3,1761.1,13,3,0,4,9,6,1,1,0,0,15905,6.8,17175,233,41,-1706,-1239,23.3,1590.5
4523370740,1,12,3,0,4,6,3,0,0,0,0,14796,6.6,17144,209,50,-2183,-1025,20.9,1479.6,18,1,1,6,4,5,1,1,0,0,16979,6.8,18169,236,56,2183,1025,23.6,1697.9
4523422751,1,15,2,1,8,0,8,2,1,1,0,18519,7.2,20004,235,52,5222,3469,23.5,1851.9,10,0,0,0,8,0,0,0,0,0,13297,6.6,16535,187,68,-5222,-3469,18.7,1329.7
4512135752,1,13,4,0,4,2,3,0,0,0,0,15750,7.0,18310,233,52,755,-289,23.3,1575.0,16,2,1,2,4,2,1,1,0,0,14995,7.0,18599,248,57,-755,289,24.8,1499.5
4524590914,0,15,3,0,7,11,4,0,0,0,0,15967,6.8,17259,205,47,-2068,36,20.5,1596.7,22,5,1,11,7,12,0,0,0,0,18035,6.8,17223,210,28,2068,-36,21.0,1803.5
4492859847,0,16,1,1,6,7,6,0,0,0,0,16777,7.0,18587,212,55,295,857,21.2,1677.7,23,5,0,7,6,7,1,1,0,0,16482,7.0,17730,218,40,-295,-857,21.8,1648.2
4432528181,1,16,0,1,8,5,11,0,0,0,0,17145,7.0,17795,204,70,2563,1726,20.4,1714.5,13,3,0,5,8,5,1,1,0,0,14582,6.6,16069,181,36,-2563,-1726,18.1,1458.2
4511606609,1,27,6,1,7,7,4,0,0,0,0,17309,7.2,19092,253,48,763,1025,25.3,1730.9,17,1,0,7,7,9,1,1,0,0,16546,7.0,18067,217,48,-763,-1025,21.7,1654.6
4517186404,1,16,2,1,10,9,9,1,1,0,0,19219,7.0,18673,229,50,2346,1776,22.9,1921.9,9,0,0,9,10,10,0,0,0,0,16873,6.8,16897,177,35,-2346,-1776,17.7,1687.3
4523069290,1,24,2,1,6,5,3,0,0,0,0,16164,7.0,18306,226,63,113,-518,22.6,1616.4,15,3,0,5,6,9,1,1,0,0,16051,7.4,18824,223,52,-113,518,22.3,1605.1
4437610399,0,53,1,0,7,7,9,1,1,0,0,17220,7.2,18678,202,64,135,794,20.2,1722.0,15,2,1,7,7,6,0,0,0,0,17085,6.8,17884,228,52,-135,-794,22.8,1708.5
4443355005,1,39,3,1,5,5,4,2,1,1,0,14527,6.8,17128,195,45,-1063,63,19.5,1452.7,18,0,0,5,5,4,0,0,0,0,15590,6.8,17065,217,48,1063,-63,21.7,1559.0
4491275026,0,17,2,0,2,3,2,1,0,1,0,14355,6.8,17580,217,51,59,1149,21.7,1435.5,17,3,1,3,2,6,1,1,0,0,14296,6.6,16431,205,39,-59,-1149,20.5,1429.6
4525087986,1,21,5,1,10,3,11,1,0,1,0,18672,7.2,19616,243,44,3579,2473,24.3,1867.2,17,3,0,3,10,2,1,1,0,0,15093,6.8,17143,212,72,-3579,-2473,21.2,1509.3
4524444788,1,14,1,1,5,6,4,0,0,0,0,16481,7.2,18268,221,53,563,-1127,22.1,1648.1,14,2,0,6,5,4,1,1,0,0,15918,7.2,19395,217,52,-563,1127,21.7,1591.8
4483466671,0,22,2,0,7,6,10,0,0,0,1,18376,7.0,17877,225,48,2595,776,22.5,1837.6,33,4,1,6,7,4,2,1,1,0,15781,6.6,17101,201,59,-2595,-776,20.1,1578.1
4497898410,0,44,3,0,2,12,3,0,0,0,0,13899,6.4,15844,195,38,-6134,-6414,19.5,1389.9,24,6,1,12,2,9,1,1,0,0,20033,8.2,22258,236,83,6134,6414,23.6,2003.3
4519814636,1,19,3,1,5,5,7,1,1,0,0,16345,7.0,17851,230,46,1284,-1614,23.0,1634.5,17,2,0,5,5,3,1,0,1,0,15061,7.2,19465,200,43,-1284,1614,20.0,1506.1
4446530367,1,95,1,1,7,5,14,1,1,0,0,17964,7.2,18073,216,55,4042,4968,21.6,1796.4,11,2,0,5,7,4,0,0,0,0,13922,5.4,13105,172,4,-4042,-4968,17.2,1392.2
4522433326,0,9,1,0,1,1,0,0,0,0,0,14591,6.8,17823,230,66,-817,-1289,23.0,1459.1,12,2,1,1,1,0,1,1,0,0,15408,7.0,19112,253,76,817,1289,25.3,1540.8
4460577454,1,20,4,0,4,4,5,2,1,1,0,16486,7.2,18617,256,60,1118,871,25.6,1648.6,21,3,1,4,4,6,0,0,0,0,15368,6.8,17746,224,43,-1118,-871,22.4,1536.8
4467040856,1,14,4,1,6,2,4,0,0,0,0,16636,7.2,18741,225,40,1833,899,22.5,1663.6,16,0,0,2,6,3,1,1,0,0,14803,6.8,17842,201,63,-1833,-899,20.1,1480.3
4474081068,1,88,2,0,4,3,4,0,0,0,0,17585,7.2,19376,270,55,3052,3581,27.0,1758.5,41,3,1,3,4,8,0,0,0,0,14533,6.6,15795,200,44,-3052,-3581,20.0,1453.3
4524916446,0,17,3,0,3,9,5,1,1,0,0,16233,6.4,17101,216,52,-3559,-3823,21.6,1623.3,13,3,1,9,3,6,1,0,1,1,19792,7.6,20924,236,56,3559,3823,23.6,1979.2
4475799088,0,20,0,0,8,12,9,0,0,0,0,16830,7.0,17100,206,59,-1619,265,20.6,1683.0,21,4,1,12,8,19,1,0,1,0,18449,7.0,16835,158,45,1619,-265,15.8,1844.9
4469524745,1,86,6,1,9,6,8,1,0,1,1,19257,7.0,18701,224,68,3766,3001,22.4,1925.7,45,6,0,6,9,9,0,0,0,0,15491,6.4,15700,186,44,-3766,-3001,18.6,1549.1
4522819345,1,15,5,1,5,2,5,0,0,0,0,16977,7.0,18682,231,60,1807,1076,23.1,1697.7,43,2,0,2,5,1,1,0,1,0,15170,7.0,17606,237,51,-1807,-1076,23.7,1517.0
4464132605,1,15,2,0,4,3,2,2,1,1,0,15517,6.8,17441,215,52,697,951,21.5,1551.7,12,3,1,3,4,3,0,0,0,0,14820,6.8,16490,211,48,-697,-951,21.1,1482.0
4524919895,0,19,4,1,12,7,13,2,1,1,0,17810,6.6,16753,150,50,532,-883,15.0,1781.0,16,4,0,7,12,8,0,0,0,0,17278,6.8,17636,255,28,-532,883,25.5,1727.8
4487949921,0,18,2,0,5,5,9,0,0,0,0,15454,6.8,16466,210,40,-824,-976,21.0,1545.4,49,7,1,5,5,8,0,0,0,0,16278,6.8,17442,240,56,824,976,24.0,1627.8
4460536979,1,12,2,1,12,1,10,1,1,0,0,18048,7.0,19291,185,55,4294,2844,18.5,1804.8,15,0,0,1,12,0,0,0,0,0,13754,6.4,16447,176,68,-4294,-2844,17.6,1375.4
4525009804,0,14,1,1,7,6,7,1,1,0,0,16938,7.2,18493,223,60,206,-453,22.3,1693.8,17,0,0,6,7,3,1,0,1,0,16732,7.4,18946,234,56,-206,453,23.4,1673.2
4494315859,1,11,3,0,9,4,14,0,0,0,0,18587,7.4,19265,223,52,2851,1140,22.3,1858.7,17,2,1,4,9,3,1,1,0,0,15736,6.8,18125,226,68,-2851,-1140,22.6,1573.6
4515468378,1,15,1,0,2,10,1,0,0,0,0,13711,6.2,15114,180,48,-4331,-3757,18.0,1371.1,23,0,1,10,2,12,2,1,1,0,18042,7.2,18871,216,71,4331,3757,21.6,1804.2
4457802737,1,20,1,1,6,1,9,0,0,0,0,17687,7.0,18128,232,60,4039,1819,23.2,1768.7,16,2,0,1,6,1,0,0,0,0,13648,6.6,16309,217,52,-4039,-1819,21.7,1364.8
4475997366,0,19,1,1,6,3,6,1,0,1,0,17170,6.8,18330,238,56,2241,639,23.8,1717.0,15,2,0,3,6,3,0,0,0,0,14929,6.6,17691,214,60,-2241,-639,21.4,1492.9
4498029734,0,15,3,0,7,6,7,0,0,0,0,17055,7.2,19405,230,55,567,1254,23.0,1705.5,19,2,1,6,7,7,1,1,0,0,16488,7.0,18151,201,60,-567,-1254,20.1,1648.8
4516562563,0,14,1,0,9,6,10,0,0,0,0,16760,6.8,16804,193,42,226,-957,19.3,1676.0,13,2,1,6,9,2,0,0,0,0,16534,6.8,17761,213,55,-226,957,21.3,1653.4
4513270155,0,64,5,0,5,13,4,1,1,0,0,15680,6.8,18107,197,64,-3865,-1779,19.7,1568.0,12,8,1,13,5,15,0,0,0,0,19545,7.2,19886,223,43,3865,1779,22.3,1954.5
4524115285,0,34,3,0,4,9,3,0,0,0,0,13670,6.2,15417,166,30,-6282,-4301,16.6,1367.0,14,2,1,9,4,8,1,1,0,1,19952,7.2,19718,233,65,6282,4301,23.3,1995.2
4470543217,1,38,5,0,14,8,17,1,1,0,0,20305,7.4,19846,239,55,3072,3561,23.9,2030.5,17,4,1,8,14,9,0,0,0,0,17233,6.8,16285,189,40,-3072,-3561,18.9,1723.3
4466899490,1,12,3,1,5,6,7,1,1,0,0,16209,7.0,18162,231,52,55,-1918,23.1,1620.9,15,5,0,6,5,3,0,0,0,0,16154,7.2,20080,228,64,-55,1918,22.8,1615.4
4421794878,1,24,3,0,13,8,17,2,1,1,1,20860,7.2,19749,239,67,4299,3637,23.9,2086.0,20,4,1,8,13,10,0,0,0,0,16561,6.4,16112,192,33,-4299,-3637,19.2,1656.1
4439533081,0,14,1,0,4,4,6,1,0,1,0,16180,6.8,17769,217,56,1338,1039,21.7,1618.0,15,3,1,4,4,3,0,0,0,0,14842,6.6,16730,216,47,-1338,-1039,21.6,1484.2
4424234082,1,14,6,1,8,3,8,0,0,0,0,17608,7.2,18800,210,43,2185,955,21.0,1760.8,20,0,0,3,8,4,0,0,0,0,15423,6.8,17845,231,53,-2185,-955,23.1,1542.3
4482198928,0,50,1,0,9,11,8,1,1,0,0,17248,6.6,16433,185,40,-109,158,18.5,1724.8,13,3,1,11,9,6,0,0,0,0,17357,6.4,16275,195,33,109,-158,19.5,1735.7
4515946724,1,16,1,0,6,4,6,0,0,0,0,17025,7.0,18219,211,59,1196,-85,21.1,1702.5,16,2,1,4,6,2,1,1,0,0,15829,7.0,18304,228,64,-1196,85,22.8,1582.9
4523056736,0,18,3,1,3,8,8,0,0,0,0,14451,6.8,16229,225,37,-3028,-3555,22.5,1445.1,33,5,0,8,3,8,1,0,1,0,17479,7.4,19784,223,60,3028,3555,22.3,1747.9
4450343886,0,16,1,1,8,7,9,0,0,0,0,17169,7.0,17752,210,51,734,-965,21.0,1716.9,61,2,0,7,8,5,0,0,0,0,16435,7.0,18717,207,58,-734,965,20.7,1643.5
4521921939,0,15,3,0,6,6,7,2,1,1,0,15908,7.2,18702,208,63,-1035,-442,20.8,1590.8,25,2,1,6,6,2,0,0,0,0,16943,7.2,19144,229,64,1035,442,22.9,1694.3
4521986656,1,29,4,0,2,8,3,0,0,0,0,14948,6.8,17592,226,48,-3669,-2489,22.6,1494.8,17,4,1,8,2,14,1,1,0,0,18617,7.6,20081,255,76,3669,2489,25.5,1861.7
4523281045,0,15,7,0,8,12,14,0,0,0,0,16941,7.0,17520,203,41,-1833,-393,20.3,1694.1,19,2,1,12,8,17,2,1,1,0,18774,7.0,17913,210,52,1833,393,21.0,1877.4
4474915935,1,26,8,1,9,10,7,1,1,0,0,18410,7.2,18561,253,51,714,-176,25.3,1841.0,13,7,0,10,9,10,0,0,0,0,17696,7.0,18737,232,40,-714,176,23.2,1769.6
4429865093,0,18,0,0,5,6,3,1,1,0,0,15288,6.8,18328,218,52,-1652,466,21.8,1528.8,9,7,1,6,5,9,0,0,0,0,16940,6.8,17862,224,47,1652,-466,22.4,1694.0
4475519320,0,18,8,1,1,6,0,0,0,0,0,13446,6.4,15362,204,45,-4840,-4530,20.4,1344.6,16,8,0,6,1,6,2,1,1,1,18286,7.2,19892,258,66,4840,4530,25.8,1828.6
4472501015,1,17,3,1,8,5,11,1,0,1,1,18802,6.8,17609,236,42,3247,576,23.6,1880.2,13,4,0,5,8,4,0,0,0,0,15555,6.8,17033,207,51,-3247,-576,20.7,1555.5
